date,hors,u,v,ws,wd
2009122412,44,-5.21,5.01,7.23,313.84
2009122412,45,-4,4.52,6.04,318.49
2009122412,46,-2.01,3.93,4.42,332.88
2009122412,47,0.17,3.34,3.35,2.89
2009122412,48,1.77,2.9,3.4,31.38
2009122500,1,-4.76,1.48,4.98,287.27
2009122500,2,-4.86,1.37,5.05,285.74
2009122500,3,-5.27,1.44,5.47,285.27
2009122500,4,-5.85,1.64,6.08,285.63
2009122500,5,-6.42,1.9,6.7,286.5
2009122500,6,-6.79,2.17,7.13,287.75
2009122500,7,-6.81,2.4,7.22,289.4
2009122500,8,-6.57,2.56,7.05,291.33
2009122500,9,-6.17,2.66,6.72,293.33
2009122500,10,-5.77,2.7,6.37,295.09
2009122500,11,-5.54,2.75,6.18,296.36
2009122500,12,-5.69,2.88,6.37,296.82
2009122500,13,-6.31,3.16,7.05,296.59
2009122500,14,-7.1,3.61,7.97,296.98
2009122500,15,-7.67,4.26,8.77,299.03
2009122500,16,-7.75,5.04,9.24,303.05
2009122500,17,-7.55,5.69,9.46,307.02
2009122500,18,-7.44,5.89,9.49,308.36
2009122500,19,-7.68,5.44,9.41,305.33
2009122500,20,-8.11,4.68,9.37,299.97
2009122500,21,-8.5,4.07,9.43,295.56
2009122500,22,-8.66,3.96,9.53,294.59
2009122500,23,-8.62,4.28,9.62,296.41
2009122500,24,-8.45,4.81,9.72,299.66
2009122500,25,-8.22,5.38,9.82,303.18
2009122500,26,-7.95,5.87,9.89,306.43
2009122500,27,-7.64,6.2,9.84,309.08
2009122500,28,-7.26,6.31,9.61,311
2009122500,29,-6.72,6.19,9.14,312.68
2009122500,30,-5.91,5.89,8.34,314.92
2009122500,31,-4.76,5.45,7.23,318.88
2009122500,32,-3.31,4.96,5.96,326.28
2009122500,33,-1.65,4.53,4.82,339.98
2009122500,34,0.09,4.25,4.25,1.21
2009122500,35,1.61,4.07,4.37,21.58
2009122500,36,2.56,3.91,4.67,33.14
2009122500,37,2.7,3.75,4.62,35.68
2009122500,38,2.26,3.69,4.33,31.52
2009122500,39,1.61,3.87,4.19,22.58
2009122500,40,1.02,4.34,4.46,13.18
2009122500,41,0.5,4.8,4.83,5.99
2009122500,42,0.02,4.86,4.86,0.28
2009122500,43,-0.45,4.26,4.29,354.02
2009122500,44,-0.84,3.36,3.46,345.98
2009122500,45,-1.06,2.62,2.83,338.01
2009122500,46,-1.05,2.41,2.63,336.41
2009122500,47,-0.92,2.55,2.71,340.21
2009122500,48,-0.77,2.71,2.81,344.04
2009122512,1,-6.32,3.74,7.35,300.61
2009122512,2,-6.84,4.22,8.04,301.68
2009122512,3,-7.42,4.44,8.64,300.91
2009122512,4,-7.98,4.48,9.15,299.33
2009122512,5,-8.42,4.47,9.54,297.98
2009122512,6,-8.63,4.54,9.76,297.76
2009122512,7,-8.54,4.78,9.78,299.24
2009122512,8,-8.28,5.11,9.73,301.7
2009122512,9,-8.05,5.43,9.71,304.01
2009122512,10,-8,5.67,9.8,305.31
2009122512,11,-8.06,5.87,9.97,306.04
2009122512,12,-8.14,6.13,10.19,307
2009122512,13,-8.13,6.51,10.42,308.7
2009122512,14,-7.99,6.88,10.54,310.72
2009122512,15,-7.67,7.04,10.42,312.55
2009122512,16,-7.18,6.89,9.95,313.84
2009122512,17,-6.64,6.51,9.3,314.44
2009122512,18,-6.24,6.04,8.68,314.08
2009122512,19,-6.02,5.59,8.21,312.87
2009122512,20,-5.58,5.18,7.62,312.87
2009122512,21,-4.4,4.82,6.52,317.59
2009122512,22,-2.2,4.5,5.01,333.96
2009122512,23,0.32,4.25,4.26,4.28
2009122512,24,2.19,4.08,4.64,28.25
2009122512,25,2.75,4.04,4.89,34.23
2009122512,26,2.39,4.17,4.81,29.82
2009122512,27,1.8,4.53,4.87,21.63
2009122512,28,1.48,5.1,5.31,16.2
2009122512,29,1.32,5.58,5.73,13.35
2009122512,30,1.04,5.6,5.69,10.55
2009122512,31,0.45,4.92,4.94,5.24
2009122512,32,-0.25,3.91,3.92,356.28
2009122512,33,-0.78,3.06,3.16,345.66
2009122512,34,-0.92,2.72,2.87,341.37
2009122512,35,-0.76,2.76,2.86,344.53
2009122512,36,-0.5,2.88,2.92,350.19
2009122512,37,-0.28,2.86,2.87,354.44
2009122512,38,-0.18,2.75,2.75,356.19
2009122512,39,-0.27,2.63,2.65,354.23
2009122512,40,-0.55,2.6,2.66,348.14
2009122512,41,-0.89,2.65,2.79,341.44
2009122512,42,-1.12,2.73,2.95,337.73
2009122512,43,-1.12,2.84,3.05,338.47
2009122512,44,-0.98,2.93,3.09,341.4
2009122512,45,-0.86,2.95,3.08,343.77
2009122512,46,-0.83,2.93,3.04,344.25
2009122512,47,-0.69,3.01,3.09,347.06
2009122512,48,-0.2,3.43,3.43,356.58
2009122600,1,-7.28,6.69,9.89,312.59
2009122600,2,-7.08,6.95,9.92,314.44
2009122600,3,-6.92,6.96,9.82,315.18
2009122600,4,-6.73,6.8,9.57,315.32
2009122600,5,-6.47,6.51,9.18,315.21
2009122600,6,-6.12,6.16,8.68,315.18
2009122600,7,-5.62,5.79,8.07,315.85
2009122600,8,-4.71,5.46,7.21,319.17
2009122600,9,-3.11,5.21,6.06,329.19
2009122600,10,-0.7,5.08,5.13,352.14
2009122600,11,1.8,5.04,5.35,19.64
2009122600,12,3.49,5.03,6.12,34.71
2009122600,13,3.74,5.03,6.26,36.62
2009122600,14,3.01,4.99,5.83,31.13
2009122600,15,2.06,4.9,5.31,22.79
2009122600,16,1.45,4.73,4.94,17.02
2009122600,17,1.1,4.46,4.6,13.84
2009122600,18,0.76,4.08,4.15,10.6
2009122600,19,0.26,3.57,3.58,4.19
2009122600,20,-0.28,3.06,3.08,354.72
2009122600,21,-0.68,2.69,2.77,345.82
2009122600,22,-0.79,2.53,2.65,342.66
2009122600,23,-0.72,2.53,2.63,344.09
2009122600,24,-0.63,2.55,2.63,346.15
2009122600,25,-0.65,2.52,2.6,345.55
2009122600,26,-0.79,2.43,2.56,341.98
2009122600,27,-1.04,2.34,2.56,336
2009122600,28,-1.36,2.27,2.65,329.02
2009122600,29,-1.67,2.29,2.83,323.91
2009122600,30,-1.84,2.43,3.04,322.91
2009122600,31,-1.79,2.72,3.26,326.76
2009122600,32,-1.52,3.09,3.44,333.83
2009122600,33,-1.07,3.42,3.58,342.69
2009122600,34,-0.46,3.64,3.67,352.83
2009122600,35,0.25,3.84,3.85,3.76
2009122600,36,1.01,4.14,4.26,13.75
2009122600,37,1.77,4.59,4.92,21.13
2009122600,38,2.52,5.05,5.65,26.55
2009122600,39,3.25,5.31,6.23,31.5
2009122600,40,3.93,5.21,6.52,37
2009122600,41,4.37,4.83,6.51,42.15
2009122600,42,4.4,4.31,6.15,45.58
2009122600,43,3.89,3.77,5.41,45.9
2009122600,44,3.1,3.28,4.51,43.4
2009122600,45,2.36,2.89,3.73,39.27
2009122600,46,1.95,2.64,3.28,36.49
2009122600,47,1.87,2.48,3.1,37.09
2009122600,48,2.07,2.34,3.12,41.49
2009122612,1,2.31,4.77,5.3,25.88
2009122612,2,1.92,4.72,5.09,22.16
2009122612,3,1.69,4.78,5.07,19.42
2009122612,4,1.55,4.89,5.13,17.63
2009122612,5,1.44,4.9,5.11,16.34
2009122612,6,1.24,4.67,4.83,14.89
2009122612,7,0.91,4.11,4.21,12.51
2009122612,8,0.56,3.43,3.48,9.24
2009122612,9,0.32,2.9,2.91,6.39
2009122612,10,0.3,2.69,2.71,6.45
2009122612,11,0.38,2.73,2.75,7.98
2009122612,12,0.39,2.83,2.86,7.83
2009122612,13,0.19,2.86,2.87,3.89
2009122612,14,-0.17,2.82,2.83,356.51
2009122612,15,-0.64,2.72,2.8,346.74
2009122612,16,-1.14,2.6,2.84,336.24
2009122612,17,-1.6,2.51,2.97,327.48
2009122612,18,-1.92,2.5,3.15,322.51
2009122612,19,-2.04,2.62,3.32,322.06
2009122612,20,-2.01,2.83,3.47,324.67
2009122612,21,-1.88,3.09,3.61,328.7
2009122612,22,-1.66,3.34,3.73,333.56
2009122612,23,-1.2,3.63,3.82,341.68
2009122612,24,-0.28,3.99,4,355.92
2009122612,25,1.18,4.43,4.58,14.97
2009122612,26,2.83,4.78,5.55,30.61
2009122612,27,4.15,4.84,6.37,40.59
2009122612,28,4.78,4.49,6.55,46.79
2009122612,29,4.84,3.88,6.21,51.28
2009122612,30,4.6,3.26,5.64,54.65
2009122612,31,4.25,2.82,5.1,56.47
2009122612,32,3.8,2.54,4.57,56.24
2009122612,33,3.19,2.37,3.97,53.37
2009122612,34,2.42,2.26,3.31,46.97
2009122612,35,1.72,2.19,2.79,38.15
2009122612,36,1.36,2.15,2.55,32.33
2009122612,37,1.52,2.11,2.6,35.78
2009122612,38,2,1.97,2.8,45.45
2009122612,39,2.49,1.6,2.96,57.31
2009122612,40,2.79,0.96,2.95,70.92
2009122612,41,2.93,0.28,2.94,84.52
2009122612,42,3.05,-0.16,3.06,92.92
2009122612,43,3.24,-0.15,3.24,92.61
2009122612,44,3.45,0.13,3.45,87.9
2009122612,45,3.59,0.39,3.61,83.73
2009122612,46,3.64,0.48,3.67,82.53
2009122612,47,3.87,0.58,3.91,81.54
2009122612,48,4.58,0.98,4.69,77.92
2009122700,1,0.52,3.05,3.09,9.69
2009122700,2,0.47,3.04,3.07,8.74
2009122700,3,0.09,2.79,2.79,1.89
2009122700,4,-0.47,2.41,2.46,348.92
2009122700,5,-1.1,2.05,2.33,331.87
2009122700,6,-1.65,1.85,2.48,318.27
2009122700,7,-2.01,1.93,2.79,313.83
2009122700,8,-2.02,2.26,3.03,318.08
2009122700,9,-1.56,2.78,3.18,330.7
2009122700,10,-0.54,3.42,3.46,351.04
2009122700,11,0.81,4.05,4.13,11.34
2009122700,12,2.21,4.53,5.04,25.99
2009122700,13,3.4,4.73,5.82,35.7
2009122700,14,4.31,4.68,6.36,42.64
2009122700,15,4.92,4.45,6.63,47.87
2009122700,16,5.21,4.1,6.63,51.79
2009122700,17,5.2,3.71,6.39,54.5
2009122700,18,4.93,3.36,5.97,55.74
2009122700,19,4.45,3.1,5.43,55.11
2009122700,20,3.88,2.91,4.85,53.13
2009122700,21,3.36,2.73,4.33,50.96
2009122700,22,3.01,2.51,3.91,50.15
2009122700,23,2.84,2.28,3.64,51.2
2009122700,24,2.86,2.08,3.54,53.95
2009122700,25,3.05,1.93,3.61,57.72
2009122700,26,3.31,1.76,3.75,61.99
2009122700,27,3.53,1.51,3.84,66.83
2009122700,28,3.61,1.13,3.79,72.62
2009122700,29,3.63,0.72,3.7,78.77
2009122700,30,3.66,0.41,3.69,83.67
2009122700,31,3.79,0.28,3.8,85.78
2009122700,32,3.99,0.28,4,85.96
2009122700,33,4.25,0.32,4.26,85.71
2009122700,34,4.58,0.36,4.6,85.52
2009122700,35,5.13,0.62,5.17,83.06
2009122700,36,6.08,1.4,6.24,77.02
2009122700,37,7.49,2.73,7.97,69.99
2009122700,38,8.84,3.63,9.56,67.66
2009122700,39,9.51,2.91,9.95,73.02
2009122700,40,9.08,-0.17,9.08,91.1
2009122700,41,7.99,-4.33,9.08,118.47
2009122700,42,6.89,-7.78,10.39,138.49
2009122700,43,6.29,-9.22,11.16,145.7
2009122700,44,6.06,-9.17,10.99,146.53
2009122700,45,5.93,-8.62,10.46,145.5
2009122700,46,5.65,-8.37,10.1,145.99
2009122700,47,5.22,-8.42,9.91,148.24
2009122700,48,4.67,-8.58,9.77,151.46
2009122712,1,3.97,4.52,6.02,41.31
2009122712,2,4.71,4.5,6.52,46.34
2009122712,3,5.09,4.36,6.7,49.39
2009122712,4,5.16,4.14,6.62,51.29
2009122712,5,5,3.83,6.3,52.53
2009122712,6,4.68,3.46,5.82,53.5
2009122712,7,4.27,3.05,5.24,54.45
2009122712,8,3.8,2.66,4.64,55.05
2009122712,9,3.33,2.37,4.08,54.58
2009122712,10,2.9,2.23,3.65,52.46
2009122712,11,2.59,2.14,3.36,50.42
2009122712,12,2.49,1.98,3.18,51.53
2009122712,13,2.64,1.66,3.12,57.85
2009122712,14,2.88,1.28,3.16,66.01
2009122712,15,3,0.99,3.16,71.77
2009122712,16,2.86,0.87,2.99,73.1
2009122712,17,2.66,0.83,2.79,72.68
2009122712,18,2.66,0.72,2.76,74.9
2009122712,19,3.06,0.45,3.09,81.71
2009122712,20,3.68,0.13,3.69,87.9
2009122712,21,4.29,-0.03,4.29,90.44
2009122712,22,4.72,0.08,4.72,88.98
2009122712,23,5.09,0.48,5.12,84.62
2009122712,24,5.63,1.11,5.74,78.85
2009122712,25,6.48,1.9,6.76,73.7
2009122712,26,7.57,2.62,8.01,70.89
2009122712,27,8.73,3.04,9.24,70.81
2009122712,28,9.79,2.9,10.21,73.52
2009122712,29,10.47,1.97,10.65,79.33
2009122712,30,10.45,0.04,10.45,89.77
2009122712,31,9.56,-2.91,10,106.92
2009122712,32,8.22,-6.07,10.22,126.46
2009122712,33,6.96,-8.43,10.94,140.45
2009122712,34,6.21,-9.28,11.17,146.21
2009122712,35,5.79,-9.13,10.81,147.61
2009122712,36,5.39,-8.8,10.32,148.52
2009122712,37,4.77,-8.9,10.1,151.8
2009122712,38,4.04,-9.25,10.09,156.38
2009122712,39,3.38,-9.42,10.01,160.29
2009122712,40,2.92,-9.15,9.6,162.28
2009122712,41,2.73,-8.64,9.06,162.44
2009122712,42,2.82,-8.23,8.7,161.07
2009122712,43,3.18,-8.16,8.76,158.74
2009122712,44,3.61,-8.27,9.03,156.41
2009122712,45,3.92,-8.31,9.19,154.73
2009122712,46,3.95,-8.09,9,153.95
2009122712,47,3.82,-7.76,8.65,153.77
2009122712,48,3.71,-7.55,8.41,153.8
2009122800,1,4,2.65,4.8,56.45
2009122800,2,4.18,2.09,4.68,63.42
2009122800,3,4.04,1.57,4.34,68.79
2009122800,4,3.72,1.09,3.88,73.63
2009122800,5,3.41,0.68,3.48,78.74
2009122800,6,3.34,0.34,3.36,84.12
2009122800,7,3.65,0.1,3.65,88.37
2009122800,8,4.18,-0.02,4.18,90.22
2009122800,9,4.7,0.01,4.7,89.84
2009122800,10,5.04,0.23,5.05,87.42
2009122800,11,5.35,0.7,5.39,82.54
2009122800,12,5.79,1.52,5.99,75.34
2009122800,13,6.54,2.64,7.05,68.04
2009122800,14,7.54,3.54,8.33,64.82
2009122800,15,8.71,3.6,9.42,67.51
2009122800,16,9.9,2.37,10.18,76.53
2009122800,17,10.76,0.18,10.76,89.02
2009122800,18,10.85,-2.43,11.12,102.65
2009122800,19,9.91,-4.99,11.1,116.73
2009122800,20,8.42,-7.13,11.03,130.28
2009122800,21,7,-8.54,11.04,140.66
2009122800,22,6.15,-9.03,10.93,145.77
2009122800,23,5.71,-8.97,10.63,147.53
2009122800,24,5.38,-8.83,10.34,148.66
2009122800,25,4.93,-8.99,10.25,151.27
2009122800,26,4.39,-9.27,10.25,154.66
2009122800,27,3.86,-9.36,10.13,157.58
2009122800,28,3.44,-9.07,9.7,159.21
2009122800,29,3.21,-8.6,9.18,159.55
2009122800,30,3.23,-8.28,8.89,158.71
2009122800,31,3.52,-8.33,9.05,157.08
2009122800,32,3.92,-8.59,9.44,155.43
2009122800,33,4.21,-8.78,9.74,154.4
2009122800,34,4.21,-8.73,9.69,154.22
2009122800,35,4.05,-8.5,9.42,154.51
2009122800,36,3.89,-8.25,9.12,154.75
2009122800,37,3.86,-8.08,8.95,154.44
2009122800,38,3.96,-7.91,8.85,153.43
2009122800,39,4.13,-7.64,8.69,151.64
2009122800,40,4.33,-7.19,8.39,148.93
2009122800,41,4.58,-6.6,8.03,145.24
2009122800,42,4.87,-5.94,7.68,140.67
2009122800,43,5.2,-5.28,7.41,135.48
2009122800,44,5.44,-4.56,7.1,129.96
2009122800,45,5.46,-3.69,6.59,124.01
2009122800,46,5.18,-2.62,5.81,116.87
2009122800,47,4.73,-1.5,4.96,107.66
2009122800,48,4.29,-0.51,4.32,96.72
2009122812,1,5.84,4.05,7.1,55.27
2009122812,2,6.45,4.32,7.76,56.19
2009122812,3,7.64,4.05,8.65,62.09
2009122812,4,9.08,3.25,9.64,70.3
2009122812,5,10.23,1.8,10.39,80.04
2009122812,6,10.54,-0.47,10.55,92.55
2009122812,7,9.67,-3.53,10.3,110.07
2009122812,8,8.18,-6.64,10.54,129.07
2009122812,9,6.86,-8.87,11.21,142.28
2009122812,10,6.27,-9.57,11.44,146.76
2009122812,11,6.16,-9.28,11.14,146.43
2009122812,12,6.05,-8.84,10.71,145.6
2009122812,13,5.59,-8.86,10.48,147.78
2009122812,14,4.85,-9.17,10.37,152.15
2009122812,15,4.03,-9.37,10.19,156.74
2009122812,16,3.31,-9.17,9.75,160.14
2009122812,17,2.86,-8.79,9.25,161.96
2009122812,18,2.82,-8.55,9,161.73
2009122812,19,3.24,-8.65,9.23,159.45
2009122812,20,3.81,-8.88,9.66,156.76
2009122812,21,4.14,-8.94,9.85,155.15
2009122812,22,3.95,-8.6,9.46,155.33
2009122812,23,3.51,-8.08,8.81,156.54
2009122812,24,3.2,-7.69,8.33,157.41
2009122812,25,3.32,-7.64,8.33,156.52
2009122812,26,3.75,-7.74,8.6,154.18
2009122812,27,4.26,-7.7,8.8,151.07
2009122812,28,4.67,-7.3,8.66,147.39
2009122812,29,4.98,-6.62,8.28,143.03
2009122812,30,5.24,-5.83,7.84,138.05
2009122812,31,5.48,-5.07,7.46,132.78
2009122812,32,5.64,-4.3,7.09,127.32
2009122812,33,5.66,-3.46,6.63,121.4
2009122812,34,5.5,-2.51,6.04,114.52
2009122812,35,5.19,-1.56,5.42,106.72
2009122812,36,4.82,-0.76,4.88,98.91
2009122812,37,4.45,-0.18,4.45,92.37
2009122812,38,4.19,0.26,4.19,86.41
2009122812,39,4.14,0.74,4.2,79.84
2009122812,40,4.35,1.36,4.56,72.7
2009122812,41,4.65,2,5.06,66.7
2009122812,42,4.76,2.51,5.38,62.17
2009122812,43,4.52,2.78,5.31,58.4
2009122812,44,4.08,2.9,5,54.54
2009122812,45,3.65,3.03,4.74,50.33
2009122812,46,3.43,3.28,4.75,46.31
2009122812,47,3.47,3.7,5.07,43.24
2009122812,48,3.79,4.28,5.72,41.48
2009122900,1,4.38,-9.12,10.11,154.32
2009122900,2,3.99,-9.22,10.04,156.6
2009122900,3,3.66,-9.12,9.83,158.15
2009122900,4,3.41,-8.89,9.52,159.05
2009122900,5,3.25,-8.59,9.19,159.25
2009122900,6,3.23,-8.27,8.88,158.65
2009122900,7,3.36,-8,8.67,157.24
2009122900,8,3.54,-7.77,8.54,155.53
2009122900,9,3.68,-7.6,8.44,154.18
2009122900,10,3.7,-7.48,8.35,153.69
2009122900,11,3.63,-7.42,8.26,153.92
2009122900,12,3.53,-7.43,8.23,154.56
2009122900,13,3.47,-7.49,8.25,155.17
2009122900,14,3.53,-7.52,8.31,154.86
2009122900,15,3.85,-7.43,8.37,152.63
2009122900,16,4.46,-7.15,8.43,148.01
2009122900,17,5.19,-6.72,8.49,142.33
2009122900,18,5.76,-6.23,8.48,137.25
2009122900,19,5.97,-5.73,8.27,133.82
2009122900,20,5.83,-5.16,7.79,131.51
2009122900,21,5.42,-4.45,7.01,129.39
2009122900,22,4.81,-3.54,5.97,126.37
2009122900,23,4.16,-2.54,4.88,121.41
2009122900,24,3.66,-1.58,3.98,113.43
2009122900,25,3.41,-0.77,3.5,102.75
2009122900,26,3.38,-0.09,3.38,91.57
2009122900,27,3.46,0.5,3.5,81.77
2009122900,28,3.56,1.05,3.71,73.63
2009122900,29,3.64,1.56,3.95,66.83
2009122900,30,3.64,2.03,4.17,60.8
2009122900,31,3.55,2.48,4.33,55.09
2009122900,32,3.41,2.85,4.44,50.07
2009122900,33,3.26,3.11,4.51,46.34
2009122900,34,3.18,3.26,4.55,44.29
2009122900,35,3.26,3.45,4.75,43.31
2009122900,36,3.59,3.9,5.3,42.68
2009122900,37,4.23,4.71,6.33,41.91
2009122900,38,4.89,5.66,7.48,40.85
2009122900,39,5.25,6.42,8.3,39.28
2009122900,40,5.07,6.77,8.46,36.85
2009122900,41,4.52,6.79,8.16,33.68
2009122900,42,3.89,6.67,7.72,30.23
2009122900,43,3.38,6.55,7.37,27.26
2009122900,44,2.99,6.45,7.11,24.89
2009122900,45,2.67,6.32,6.86,22.89
2009122900,46,2.37,6.16,6.6,21.04
2009122900,47,2.14,5.99,6.36,19.64
2009122900,48,2.05,5.87,6.21,19.23
2009122912,1,2.38,-6.83,7.23,160.76
2009122912,2,2.94,-6.9,7.5,156.93
2009122912,3,3.48,-6.7,7.55,152.57
2009122912,4,3.99,-6.3,7.46,147.66
2009122912,5,4.48,-5.76,7.3,142.16
2009122912,6,4.94,-5.15,7.14,136.18
2009122912,7,5.38,-4.53,7.03,130.1
2009122912,8,5.65,-3.87,6.85,124.4
2009122912,9,5.63,-3.16,6.46,119.25
2009122912,10,5.24,-2.37,5.75,114.32
2009122912,11,4.67,-1.57,4.93,108.58
2009122912,12,4.2,-0.84,4.28,101.35
2009122912,13,4.01,-0.24,4.02,93.46
2009122912,14,4.02,0.25,4.03,86.48
2009122912,15,4.08,0.67,4.14,80.73
2009122912,16,4.07,1.05,4.2,75.5
2009122912,17,3.96,1.44,4.22,70.07
2009122912,18,3.79,1.86,4.22,63.89
2009122912,19,3.56,2.32,4.25,56.9
2009122912,20,3.35,2.78,4.35,50.34
2009122912,21,3.21,3.14,4.49,45.64
2009122912,22,3.2,3.37,4.65,43.48
2009122912,23,3.32,3.6,4.89,42.67
2009122912,24,3.55,3.97,5.33,41.78
2009122912,25,3.87,4.6,6.01,40.08
2009122912,26,4.18,5.33,6.78,38.09
2009122912,27,4.37,5.98,7.4,36.15
2009122912,28,4.34,6.37,7.71,34.28
2009122912,29,4.15,6.56,7.76,32.35
2009122912,30,3.86,6.6,7.64,30.31
2009122912,31,3.52,6.57,7.46,28.15
2009122912,32,3.13,6.5,7.22,25.73
2009122912,33,2.7,6.4,6.94,22.87
2009122912,34,2.22,6.27,6.65,19.51
2009122912,35,1.8,6.14,6.4,16.33
2009122912,36,1.54,6.01,6.2,14.37
2009122912,37,1.53,5.89,6.09,14.54
2009122912,38,1.72,5.77,6.02,16.6
2009122912,39,2.04,5.63,5.99,19.96
2009122912,40,2.43,5.45,5.97,23.99
2009122912,41,2.79,5.24,5.94,28.04
2009122912,42,3.07,5.01,5.87,31.51
2009122912,43,3.2,4.75,5.73,33.98
2009122912,44,3.21,4.47,5.51,35.65
2009122912,45,3.13,4.18,5.22,36.83
2009122912,46,3.01,3.88,4.91,37.75
2009122912,47,2.87,3.63,4.63,38.37
2009122912,48,2.78,3.49,4.46,38.5
2009123000,1,3.91,-0.18,3.92,92.62
2009123000,2,3.87,0.33,3.88,85.12
2009123000,3,3.79,0.72,3.86,79.21
2009123000,4,3.69,1.04,3.84,74.24
2009123000,5,3.59,1.37,3.84,69.15
2009123000,6,3.51,1.79,3.94,63.05
2009123000,7,3.46,2.34,4.18,55.92
2009123000,8,3.39,2.92,4.47,49.29
2009123000,9,3.24,3.36,4.67,44
2009123000,10,3,3.57,4.66,39.99
2009123000,11,2.77,3.72,4.64,36.67
2009123000,12,2.73,4.04,4.88,34.08
2009123000,13,2.98,4.68,5.54,32.51
2009123000,14,3.36,5.46,6.41,31.65
2009123000,15,3.67,6.13,7.15,30.92
2009123000,16,3.73,6.5,7.5,29.86
2009123000,17,3.56,6.62,7.52,28.26
2009123000,18,3.2,6.59,7.33,25.88
2009123000,19,2.71,6.49,7.04,22.64
2009123000,20,2.19,6.35,6.72,19.01
2009123000,21,1.74,6.17,6.41,15.74
2009123000,22,1.44,5.95,6.12,13.61
2009123000,23,1.28,5.75,5.89,12.51
2009123000,24,1.21,5.64,5.76,12.07
2009123000,25,1.2,5.64,5.76,12.01
2009123000,26,1.29,5.68,5.82,12.76
2009123000,27,1.51,5.66,5.86,14.91
2009123000,28,1.88,5.51,5.82,18.81
2009123000,29,2.3,5.27,5.74,23.56
2009123000,30,2.64,5,5.65,27.83
2009123000,31,2.81,4.75,5.52,30.57
2009123000,32,2.83,4.52,5.33,32.07
2009123000,33,2.76,4.25,5.07,33.01
2009123000,34,2.66,3.96,4.77,33.9
2009123000,35,2.53,3.7,4.48,34.39
2009123000,36,2.38,3.56,4.28,33.74
2009123000,37,2.25,3.63,4.27,31.75
2009123000,38,2.3,3.89,4.51,30.57
2009123000,39,2.73,4.31,5.1,32.35
2009123000,40,3.63,4.83,6.04,36.93
2009123000,41,4.59,5.19,6.93,41.45
2009123000,42,5.06,5.1,7.19,44.78
2009123000,43,4.71,4.4,6.44,46.96
2009123000,44,3.85,3.43,5.15,48.29
2009123000,45,3,2.7,4.03,48.03
2009123000,46,2.56,2.53,3.6,45.28
2009123000,47,2.51,2.67,3.67,43.18
2009123000,48,2.73,2.7,3.84,45.27
2009123012,1,2.84,4.55,5.37,31.97
2009123012,2,2.67,5.28,5.92,26.81
2009123012,3,2.58,5.93,6.47,23.54
2009123012,4,2.54,6.46,6.94,21.45
2009123012,5,2.47,6.82,7.25,19.91
2009123012,6,2.3,6.93,7.31,18.36
2009123012,7,1.99,6.77,7.06,16.38
2009123012,8,1.61,6.43,6.63,14.06
2009123012,9,1.27,6.03,6.17,11.86
2009123012,10,1.04,5.7,5.8,10.3
2009123012,11,0.89,5.49,5.56,9.17
2009123012,12,0.75,5.43,5.48,7.91
2009123012,13,0.61,5.54,5.57,6.28
2009123012,14,0.52,5.7,5.72,5.22
2009123012,15,0.58,5.76,5.79,5.79
2009123012,16,0.86,5.62,5.69,8.71
2009123012,17,1.27,5.35,5.5,13.34
2009123012,18,1.69,5.06,5.33,18.45
2009123012,19,2.02,4.83,5.24,22.7
2009123012,20,2.25,4.61,5.13,25.99
2009123012,21,2.37,4.32,4.93,28.79
2009123012,22,2.4,3.91,4.59,31.56
2009123012,23,2.35,3.49,4.21,34.02
2009123012,24,2.25,3.18,3.9,35.28
2009123012,25,2.14,3.1,3.77,34.63
2009123012,26,2.17,3.23,3.89,33.96
2009123012,27,2.53,3.52,4.33,35.67
2009123012,28,3.28,3.91,5.11,39.99
2009123012,29,4.14,4.23,5.92,44.4
2009123012,30,4.69,4.25,6.33,47.84
2009123012,31,4.66,3.85,6.04,50.4
2009123012,32,4.18,3.21,5.27,52.42
2009123012,33,3.52,2.59,4.37,53.58
2009123012,34,2.91,2.2,3.64,52.95
2009123012,35,2.51,2.02,3.22,51.09
2009123012,36,2.44,2.03,3.18,50.2
2009123012,37,2.76,2.15,3.49,52.11
2009123012,38,3.19,2.15,3.85,56.05
2009123012,39,3.41,1.81,3.86,62.07
2009123012,40,3.18,0.96,3.32,73.19
2009123012,41,2.71,-0.24,2.72,94.97
2009123012,42,2.32,-1.54,2.79,123.52
2009123012,43,2.27,-2.74,3.56,140.34
2009123012,44,2.5,-3.74,4.5,146.25
2009123012,45,2.88,-4.47,5.32,147.25
2009123012,46,3.29,-4.86,5.87,145.9
2009123012,47,3.71,-4.84,6.1,142.51
2009123012,48,4.11,-4.32,5.96,136.38
2009123100,1,0.05,5.58,5.58,0.53
2009123100,2,0.19,5.67,5.67,1.95
2009123100,3,0.53,5.72,5.74,5.27
2009123100,4,0.99,5.71,5.79,9.83
2009123100,5,1.51,5.61,5.81,15.05
2009123100,6,2.02,5.38,5.75,20.56
2009123100,7,2.45,5,5.57,26.1
2009123100,8,2.76,4.55,5.32,31.23
2009123100,9,2.9,4.11,5.03,35.18
2009123100,10,2.84,3.76,4.71,37.1
2009123100,11,2.68,3.53,4.43,37.18
2009123100,12,2.51,3.46,4.27,36
2009123100,13,2.44,3.54,4.3,34.54
2009123100,14,2.52,3.74,4.51,33.94
2009123100,15,2.81,4.01,4.9,35.02
2009123100,16,3.32,4.28,5.41,37.78
2009123100,17,3.82,4.4,5.83,40.95
